img_name,actual,predicted,predicted_accuracy,postprocess,postprocess_accuracy
test/855_7.png,TOUR,TO9R,0.75,,
test/122_8.png,Friend,RIEND,0.83,,
test/881_1.png,FACTORY,FACTGRY,0.86,,
test/2081_4.png,Iron,IIRON,0.8,,
test/73_8.png,LEAGUE,LEAGUE,1.0,,
test/178_4.png,MONTENEGRO,MANNTENNEERO,0.67,,
test/5027_13.png,retraite,RETRAILE,0.88,,
test/1044_6.png,GO,GO,1.0,,
test/144_4.png,working,WORKIING,0.88,,
test/5042_14.png,Meryl,MERYI,0.8,,
test/2223_5.png,Street,STRREET,0.86,,
test/5006_1.png,THOR,TOR,0.75,,
test/529_11.png,24,224,0.67,,
test/5059_1.png,DEFY,DEFY,1.0,,
test/2314_6.png,Surrey,SUNEY,0.67,,
test/17_2.png,Rd,RD,1.0,,
test/771_1.png,AL,A,0.5,,
test/255_1.png,en,O,0.0,,
test/426_1.png,PSYCHIC,PSYCHIC,1.0,,
test/122_5.png,Roaches,ROACHES,1.0,,
test/33_2.png,the,THE,1.0,,
test/101_1.png,CLEAR,CLEAR,1.0,,
test/686_3.png,9080,9080,1.0,,
test/2594_3.png,Rd,RA,0.5,,
test/2433_7.png,ENTRANCE,ENTRANCE,1.0,,
test/2612_3.png,Ritrik,PGTVTB,0.17,,
test/644_4.png,Hyderabad,HYDERABAD,1.0,,
test/5031_5.png,AQUATIC,AGUATIC,0.86,,
test/2055_24.png,Mahabaleshwar,MAHAABALESHWAAR,0.87,,
test/2128_1.png,Ferndale,MWLF,0.12,,
test/2094_2.png,never,MEUER,0.6,,
test/603_11.png,Home,HOME,1.0,,
test/2523_21.png,ORCHARD,8GBAR,0.29,,
test/281_10.png,600pm,6ROOPM,0.5,,
test/5085_9.png,MARCEL,MMARCEL,0.86,,
test/612_2.png,NEWS,NIS,0.5,,
test/403_11.png,Date,DATAB,0.6,,
test/5025_1.png,IN,IN,1.0,,
test/121_4.png,26,26,1.0,,
test/424_3.png,Kas,KAS,1.0,,
test/427_4.png,YNB,SNB,0.67,,
test/104_1.png,Delocated,DELADOTED,0.67,,
test/2103_2.png,507A,3077A,0.6,,
test/511_8.png,SBI,SB7,0.67,,
test/831_4.png,INDIA,INIIA,0.8,,
test/1036_3.png,OF,OF,1.0,,
test/957_8.png,Deposit,DEPOSIT,1.0,,
test/2524_22.png,ABBEY,1,0.0,,
test/2023_1.png,13,13,1.0,,
test/759_2.png,Fly,FU,0.33,,
test/529_26.png,PACK,PACA,0.75,,
test/796_1.png,made,NADE,0.75,,
test/855_15.png,LIVENATIONcom,IWENARINSAN,0.46,,
test/2297_8.png,27,27,1.0,,
test/348_1.png,shutterstock,SHUCTERSTOCK,0.92,,
test/2254_7.png,Ave,AVE,1.0,,
test/838_2.png,Bank,BANK,1.0,,
test/5070_5.png,TODD,TODD,1.0,,
test/41_1.png,Lilliput,UAAIECT,0.25,,
test/279_1.png,6279,6279,1.0,,
test/311_2.png,GPS,GPS,1.0,,
test/985_3.png,soon,SOOR,0.75,,
test/37_11.png,DIRECT,DLRECT,0.83,,
test/971_12.png,Equipo,ECUIPO,0.83,,
test/28_4.png,INDIAN,BNDIEAN,0.71,,
test/321_12.png,NO,NO,1.0,,
test/938_2.png,Clips,IPS,0.6,,
test/600_7.png,divorce,DNVORCE,0.86,,
test/5089_4.png,and,AND,1.0,,
test/5228_8.png,DAMON,DAMON,1.0,,
test/296_5.png,0800,O80O,0.5,,
test/1099_22.png,Dobies,TOHIES,0.67,,
test/405_5.png,Jersey,LRSEY,0.67,,
test/791_8.png,a,A,1.0,,
test/859_5.png,twitter,GWDISSER,0.5,,
test/2536_1.png,Park,PAK,0.75,,
test/610_4.png,3,3,1.0,,
test/2004_3.png,Osmosis,OSNOSS,0.71,,
test/2181_1.png,wwwshutterstockcom,WWWSHUTTERSOKSM,0.78,,
test/570_3.png,TOFU,7OFUL,0.6,,
test/210_4.png,LOADING,IIANINIE,0.38,,
test/2524_27.png,SHED,AE,0.25,,
test/140_6.png,COM,GOM,0.67,,
test/894_1.png,State,9TATO,0.6,,
